0 0.477121 0.981375 1 0.930208 0.981375 1.00018 1 1
1 0.30103 1 0.681739 1 1 1 1 0.5
2 0.176091 1.00789 0.592435 0.989699 1.00789 0.999782 1 0.5
3 0.09691 0.994797 0.710151 0.932892 0.994797 0.999366 1 0.5
4 0.0511525 1.02146 0.704702 0.958215 1.02146 0.998338 1 0.5
5 0.0263289 1.00666 0.723101 0.994059 1.00666 0.996852 1 0.5
6 0.013364 1.00638 0.681775 0.992056 1.00638 0.99362 1 0.5
7 0.00673338 0.995448 0.664968 0.946278 0.995448 0.986316 1 0.5
8 0.00375442 0.983727 0.830839 0.969161 0.983727 0.973204 1 0.55567
9 0.00264772 0.963516 0.745958 0.93201 0.963516 0.952465 1 0.704328
10 0.00211647 0.963344 0.699041 0.965879 0.963344 0.931663 1 0.798867
11 0.00172893 0.964458 0.738669 0.940219 0.964458 0.913771 1 0.816527
12 0.00148246 0.955171 0.604501 0.972236 0.955171 0.895526 1 0.857204
13 0.00129784 0.962892 0.747833 0.963645 0.962892 0.877551 1 0.875272
14 0.00115864 0.9454 0.716555 0.936574 0.9454 0.85783 1 0.892609
15 0.00104865 0.956237 0.691009 0.964398 0.956237 0.840987 1 0.904953
16 0.000969595 0.92471 0.641298 0.921805 0.92471 0.828883 1 0.924527
17 0.000890998 0.91673 0.764462 0.940376 0.91673 0.81364 1 0.918855
18 0.000822653 0.914228 0.609914 0.937802 0.914228 0.796746 1 0.923221
19 0.000756476 0.918541 0.71935 1.02637 0.918541 0.781784 1 0.919486
20 0.000711568 0.902415 0.700138 0.971239 0.902415 0.761679 1 0.940587
21 0.000667381 0.906485 0.736829 0.94724 0.906485 0.747787 1 0.937854
22 0.000630144 0.880456 0.757987 0.944045 0.880456 0.732648 1 0.944164
23 0.000592706 0.872514 0.702898 0.966591 0.872514 0.71539 1 0.940546
24 0.000563246 0.867995 0.771822 0.985638 0.867995 0.697768 1 0.950264
25 0.00053467 0.864623 0.578707 0.927482 0.864623 0.684292 1 0.949234
26 0.000507297 0.858318 0.655875 0.994277 0.858318 0.66534 1 0.948773
27 0.000486051 0.843835 0.659661 0.965599 0.843835 0.650357 1 0.958096
28 0.00046324 0.835216 0.73138 0.982066 0.835216 0.638284 1 0.953043
29 0.000445167 0.844455 0.671514 0.937315 0.844455 0.623156 1 0.960967
30 0.000428488 0.830795 0.662279 0.958786 0.830795 0.60649 1 0.962515
31 0.000411679 0.821521 0.747054 0.924891 0.821521 0.592577 1 0.960751
32 0.000397313 0.827228 0.748859 0.97326 0.827228 0.576109 1 0.965089
33 0.000383497 0.793309 0.664331 0.982461 0.793309 0.568035 1 0.96521
34 0.000370244 0.789868 0.631992 0.9656 0.789868 0.550798 1 0.965428
35 0.00035849 0.788467 0.547359 0.896216 0.788467 0.537634 1 0.96824
36 0.000347111 0.788214 0.676184 0.929965 0.788214 0.524459 1 0.968246
37 0.000336719 0.770755 0.724835 0.944163 0.770755 0.512531 1 0.970049
38 0.00032504 0.77307 0.692672 0.945657 0.77307 0.5 1 0.965302
39 0.000316931 0.770183 0.823479 0.901667 0.770183 0.488966 1 0.975043
40 0.000308354 0.742992 0.652372 0.934706 0.742992 0.478316 1 0.972928
41 0.00029892 0.763074 0.671585 0.940756 0.763074 0.465795 1 0.969394
42 0.000289962 0.716078 0.684428 0.942705 0.716078 0.453296 1 0.970024
43 0.000282662 0.735913 0.728585 0.905213 0.735913 0.444256 1 0.974813
44 0.00027535 0.711465 0.739589 0.927603 0.711465 0.427195 0.98712 0.974126
45 0.000268037 0.732062 0.787461 0.957226 0.732062 0.417886 0.965218 0.97343
46 0.000259857 0.731056 0.694583 0.939374 0.731056 0.40948 0.93569 0.969474
47 0.000254574 0.701983 0.595195 0.885322 0.701983 0.401334 0.899444 0.979663
48 0.000246938 0.704678 0.596115 0.926122 0.704678 0.385666 0.850512 0.969995
49 0.000240175 0.693684 0.568588 0.939054 0.693684 0.383432 0.802342 0.972605
50 0.000235476 0.683057 0.772671 0.883383 0.683057 0.369966 0.746099 0.980433
51 0.000228682 0.677063 0.710257 0.975498 0.677063 0.379276 0.700742 0.971139
52 0.000223549 0.672861 0.756855 0.910656 0.672861 0.380626 0.65909 0.977546
53 0.000218764 0.666406 0.810388 0.96258 0.666406 0.385988 0.623446 0.978594
54 0.000215034 0.659621 0.80317 0.93996 0.659621 0.391588 0.59322 0.982944
55 0.000210616 0.658605 0.71652 0.944988 0.658605 0.39429 0.566063 0.979447
56 0.000205772 0.646876 0.72027 0.954252 0.646876 0.4007 0.543776 0.976999
57 0.000202334 0.641697 0.749708 0.933436 0.641697 0.39963 0.521786 0.983287
58 0.00019676 0.636706 0.726674 0.953149 0.636706 0.407662 0.504875 0.972446
59 0.000192358 0.619159 0.997099 0.967846 0.619159 0.404867 0.487101 0.977623
60 0.00018946 0.61508 0.955666 0.969828 0.61508 0.410976 0.472928 0.98493
61 0.000184298 0.596474 0.91335 0.955054 0.596474 0.406831 0.457207 0.972751
62 0.000181389 0.591976 0.761632 0.907355 0.591976 0.405916 0.441591 0.984208
63 0.00017798 0.593571 0.888547 0.940562 0.593571 0.413252 0.429747 0.981204
64 0.000173474 0.586067 0.81145 0.93704 0.586067 0.414301 0.418672 0.974675
65 0.000169541 0.585643 0.832396 0.996324 0.585643 0.408389 0.405407 0.977328
66 0.000166322 0.566566 0.955843 0.952771 0.566566 0.404285 0.390899 0.981007
67 0.000163004 0.566554 0.798394 0.960236 0.566554 0.415423 0.381263 0.980051
68 0.00015992 0.563604 0.917985 0.951096 0.563604 0.414696 0.371588 0.981076
69 0.00015706 0.546797 0.932633 0.954296 0.546797 0.414862 0.36222 0.982109
70 0.000153339 0.556643 0.859074 0.956872 0.556643 0.41533 0.353257 0.976308
71 0.000150289 0.527535 0.784665 0.966753 0.527535 0.421159 0.346575 0.980101
72 0.000147526 0.533443 0.85918 0.95098 0.533443 0.409449 0.335962 0.981618
73 0.000144765 0.524444 0.872943 0.961844 0.524444 0.421761 0.329809 0.981282
74 0.000141919 0.52378 0.774475 0.928551 0.52378 0.416649 0.322084 0.980336
75 0.00013977 0.517048 0.814032 0.939975 0.517048 0.407984 0.311748 0.984857
76 0.000136795 0.525078 0.827831 0.948743 0.525078 0.418894 0.305145 0.978711
77 0.000134974 0.504912 0.947493 0.952339 0.504912 0.415112 0.297529 0.986686
78 0.000132462 0.494508 0.976966 0.954696 0.494508 0.422821 0.292395 0.981385
79 0.00013037 0.485255 0.86293 0.95971 0.485255 0.421751 0.287037 0.984206
80 0.000128142 0.479606 0.71935 0.94061 0.479606 0.415683 0.280036 0.982907
81 0.000125644 0.482891 0.950111 0.995168 0.482891 0.416442 0.273419 0.980499
82 0.000124036 0.45805 0.752503 0.969929 0.45805 0.421865 0.26844 0.987203
83 0.00012189 0.469719 0.871174 0.972979 0.469719 0.424567 0.264277 0.982698
84 0.000119432 0.449025 0.860914 0.975456 0.449025 0.416431 0.258029 0.979831
85 0.000117348 0.431397 0.922584 0.949579 0.431397 0.427424 0.254764 0.982544
86 0.000114989 0.430504 0.934543 0.9497 0.430504 0.411579 0.247505 0.979899
87 0.000113224 0.436445 0.933694 1.01818 0.436445 0.410062 0.240077 0.984651
88 0.000110999 0.423914 0.676963 0.925518 0.423914 0.430198 0.237706 0.980341
89 0.000109653 0.405783 0.832466 0.956989 0.405783 0.41613 0.232014 0.987879
90 0.000107442 0.414345 0.773626 0.904125 0.414345 0.418509 0.227011 0.979834
91 0.000105243 0.405284 0.792839 0.973161 0.405284 0.412275 0.220701 0.979527
92 0.000103334 0.396799 0.908821 0.924693 0.396799 0.422977 0.216927 0.98186
93 0.000101527 0.396585 0.924353 0.935658 0.396585 0.421367 0.212869 0.982509
94 9.96824e-05 0.391581 0.832325 0.970509 0.391581 0.414561 0.207438 0.98183
95 9.80461e-05 0.379447 0.897003 0.96243 0.379447 0.417595 0.202775 0.983582
96 9.64412e-05 0.368528 0.883027 0.985808 0.368528 0.426427 0.200008 0.98363
97 9.45268e-05 0.37104 0.872908 0.925267 0.37104 0.422842 0.196561 0.980147
98 9.31407e-05 0.37852 0.806744 0.98322 0.37852 0.426115 0.193817 0.985334
99 9.16183e-05 0.372344 0.909599 0.993479 0.372344 0.424255 0.190751 0.983653
100 8.97135e-05 0.368998 0.800269 0.980692 0.368998 0.415319 0.186029 0.979208
101 8.81116e-05 0.356486 0.725684 0.982272 0.356486 0.409303 0.180305 0.982143
102 8.69648e-05 0.347531 0.769027 0.955162 0.347531 0.429907 0.178471 0.986983
103 8.49513e-05 0.346298 0.826062 0.948138 0.346298 0.423206 0.175461 0.976845
104 8.34689e-05 0.339014 0.713795 0.920308 0.339014 0.414686 0.171006 0.982548
105 8.17094e-05 0.326666 0.835226 0.94478 0.326666 0.408628 0.165629 0.978919
106 8.02915e-05 0.331287 0.807699 0.973316 0.331287 0.409677 0.160595 0.982645
107 7.91836e-05 0.320308 0.702933 0.957815 0.320308 0.428858 0.158793 0.986201
108 7.75407e-05 0.320643 0.940983 0.981236 0.320643 0.422177 0.155951 0.97925
109 7.59021e-05 0.319044 0.848141 0.949546 0.319044 0.41667 0.152302 0.978866
110 7.46844e-05 0.31459 0.733114 0.97952 0.31459 0.421356 0.149451 0.983955
111 7.35579e-05 0.310602 0.869334 0.961177 0.310602 0.414052 0.145562 0.984915
112 7.23586e-05 0.310009 0.787284 0.980349 0.310009 0.4124 0.141534 0.983695
113 7.10508e-05 0.31025 0.763507 1.01985 0.31025 0.435539 0.140891 0.981925
114 6.98309e-05 0.300034 0.758943 0.937004 0.300034 0.435362 0.140227 0.98283
115 6.86546e-05 0.294667 0.924389 0.966616 0.294667 0.426666 0.138347 0.983154
116 6.77207e-05 0.28225 0.789194 0.946734 0.28225 0.423164 0.136007 0.986396
117 6.66541e-05 0.28304 0.781057 0.939148 0.28304 0.418208 0.133033 0.984249
118 6.55269e-05 0.281027 0.881187 0.992107 0.281027 0.415226 0.129728 0.983087
119 6.4436e-05 0.284988 0.84439 0.977002 0.284988 0.416161 0.126626 0.98335
120 6.33075e-05 0.277423 0.710151 0.933086 0.277423 0.419122 0.123973 0.982485
121 6.20589e-05 0.271988 0.873828 0.989027 0.271988 0.442781 0.124308 0.980277
122 6.13389e-05 0.263048 0.837951 0.981015 0.263048 0.429388 0.122979 0.988397
123 5.97023e-05 0.264973 0.813077 0.988011 0.264973 0.429949 0.121734 0.973316
124 5.83811e-05 0.261725 0.790079 0.934042 0.261725 0.42546 0.119954 0.977868
125 5.74185e-05 0.260161 0.839684 0.949789 0.260161 0.420192 0.11757 0.983512
126 5.63757e-05 0.253004 0.799384 0.959632 0.253004 0.415756 0.114711 0.981837
127 5.5371e-05 0.254709 0.878534 0.919448 0.254709 0.416888 0.112051 0.982177
128 5.47087e-05 0.244022 0.702862 0.939071 0.244022 0.411444 0.108843 0.988038
129 5.36238e-05 0.242529 0.808584 0.916295 0.242529 0.407776 0.105328 0.980168
130 5.2443e-05 0.23703 0.87213 0.915524 0.23703 0.434957 0.104789 0.977979
131 5.14864e-05 0.231758 0.804975 0.925624 0.231758 0.427611 0.103482 0.981759
132 5.06266e-05 0.230566 0.845452 0.983664 0.230566 0.421751 0.101586 0.983299
133 4.95776e-05 0.228545 0.724092 0.935536 0.228545 0.415766 0.1 0.979278
134 4.88001e-05 0.224556 0.845346 0.98814 0.224556 0.410384 0.1 0.984317
135 4.75827e-05 0.226383 0.937339 0.964872 0.226383 0.40149 0.1 0.975051
136 4.6978e-05 0.222792 0.71468 0.940078 0.222792 0.401064 0.1 0.987292
137 4.626e-05 0.220023 0.814103 0.970757 0.220023 0.394653 0.1 0.984716
138 4.56797e-05 0.213942 0.85175 0.951383 0.213942 0.383962 0.1 0.987454
139 4.49238e-05 0.216756 0.861798 0.963652 0.216756 0.378101 0.1 0.983452
140 4.42705e-05 0.207814 0.831511 0.946386 0.207814 0.378039 0.1 0.985457
141 4.34753e-05 0.204771 0.663235 0.857622 0.204771 0.369394 0.1 0.982038
142 4.28276e-05 0.207444 0.794785 0.933021 0.207444 0.36449 0.1 0.985101
143 4.19839e-05 0.20587 0.769982 0.907616 0.20587 0.355856 0.1 0.980299
144 4.14813e-05 0.202239 0.796554 0.916679 0.202239 0.350308 0.1 0.988027
145 4.05772e-05 0.198298 0.856279 0.966474 0.198298 0.341995 0.1 0.978204
146 3.98795e-05 0.19589 0.873899 1.00484 0.19589 0.340852 0.1 0.982805
147 3.9124e-05 0.199136 0.696175 0.946108 0.199136 0.337434 0.1 0.981055
148 3.85555e-05 0.191888 0.639352 0.927419 0.191888 0.323937 0.1 0.985467
149 3.80241e-05 0.188403 0.856491 0.941179 0.188403 0.319625 0.1 0.986218
150 3.73437e-05 0.187699 0.740544 0.906055 0.187699 0.314149 0.1 0.982105
151 3.66868e-05 0.187392 0.747691 0.928907 0.187392 0.31071 0.1 0.982408
152 3.6027e-05 0.184821 0.917914 0.949037 0.184821 0.306513 0.1 0.982014
153 3.55557e-05 0.181523 0.777341 0.925136 0.181523 0.300278 0.1 0.986918
154 3.49192e-05 0.178742 0.787496 0.917054 0.178742 0.293182 0.1 0.982099
155 3.42929e-05 0.181194 0.836005 0.949732 0.181194 0.289223 0.1 0.982062
156 3.36744e-05 0.177031 0.878534 0.855099 0.177031 0.28461 0.1 0.981965
157 3.32977e-05 0.172929 0.787284 0.878405 0.172929 0.284059 0.1 0.988812
158 3.27729e-05 0.172534 0.819552 0.913103 0.172534 0.273627 0.1 0.98424
159 3.21346e-05 0.169358 0.797474 0.923823 0.169358 0.264837 0.1 0.980523
160 3.16736e-05 0.169516 0.827902 0.893527 0.169516 0.262437 0.1 0.985651
161 3.11121e-05 0.165872 0.781835 0.916346 0.165872 0.255299 0.1 0.982272
162 3.05291e-05 0.165693 0.651134 0.891338 0.165693 0.25001 0.1 0.981262
163 2.99452e-05 0.164414 0.924495 0.912737 0.164414 0.245137 0.1 0.980874
164 2.95039e-05 0.162966 0.788381 0.874569 0.162966 0.244961 0.1 0.985263
165 2.90642e-05 0.160724 0.902381 0.906532 0.160724 0.236482 0.1 0.985095
166 2.87419e-05 0.154654 0.6494 0.862321 0.154654 0.223941 0.1 0.988911
167 2.80476e-05 0.154432 0.948342 0.912905 0.154432 0.225323 0.1 0.975842
168 2.76539e-05 0.155826 0.749779 0.890786 0.155826 0.219671 0.1 0.985963
169 2.73209e-05 0.150735 0.761596 0.893005 0.150735 0.21512 0.1 0.987958
170 2.68138e-05 0.151855 0.78187 0.911707 0.151855 0.212398 0.1 0.981441
171 2.61952e-05 0.151106 0.787354 0.894069 0.151106 0.207462 0.1 0.976928
172 2.55612e-05 0.151605 0.710186 0.933155 0.151605 0.203701 0.1 0.975798
